gene;Sham_C.Sham_WNV;Sham_C.Sham_JEV;Bartholomay2010;Pradakar2015;Shin2014;Name;description;attributes
CPIJ000005;0;0;1;0;0;NA;NA;NA
CPIJ000015;0;0;1;0;0;NA;NA;NA
CPIJ000190;0;1;0;0;0;eIF3-S4;eukaryotic translation initiation factor 3 subunit 4 [Source:VB Community Annotation];ID=gene:CPIJ000190;Name=eIF3-S4;biotype=protein_coding;description=eukaryotic translation initiation factor 3 subunit 4 [Source:VB Community Annotation];gene_id=CPIJ000190;logic_name=vectorbase_culex
CPIJ000195;1;1;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZS6];ID=gene:CPIJ000195;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZS6];gene_id=CPIJ000195;logic_name=vectorbase_culex
CPIJ000202;1;0;0;0;0;;protein kinase C inhibitor%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000202;biotype=protein_coding;description=protein kinase C inhibitor%2C putative [Source:VB Community Annotation];gene_id=CPIJ000202;logic_name=vectorbase_culex
CPIJ000227;0;0;1;0;0;NA;NA;NA
CPIJ000235;1;0;0;1;0;;Peanut protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZW6];ID=gene:CPIJ000235;biotype=protein_coding;description=Peanut protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZW6];gene_id=CPIJ000235;logic_name=vectorbase_culex
CPIJ000259;0;0;1;0;0;NA;NA;NA
CPIJ000261;0;0;1;0;0;NA;NA;NA
CPIJ000264;1;1;0;0;0;;survival motor neuron-interacting protein 1 [Source:VB Community Annotation];ID=gene:CPIJ000264;biotype=protein_coding;description=survival motor neuron-interacting protein 1 [Source:VB Community Annotation];gene_id=CPIJ000264;logic_name=vectorbase_culex
CPIJ000273;0;0;1;0;0;NA;NA;NA
CPIJ000276;1;0;0;0;0;;Proteasome inhibitor PI31 subunit [Source:UniProtKB/TrEMBL%3BAcc:B0VZG5];ID=gene:CPIJ000276;biotype=protein_coding;description=Proteasome inhibitor PI31 subunit [Source:UniProtKB/TrEMBL%3BAcc:B0VZG5];gene_id=CPIJ000276;logic_name=vectorbase_culex
CPIJ000280;0;1;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZG9];ID=gene:CPIJ000280;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZG9];gene_id=CPIJ000280;logic_name=vectorbase_culex
CPIJ000286;1;0;0;0;0;;WD repeat protein 26 [Source:UniProtKB/TrEMBL%3BAcc:B0VZH5];ID=gene:CPIJ000286;biotype=protein_coding;description=WD repeat protein 26 [Source:UniProtKB/TrEMBL%3BAcc:B0VZH5];gene_id=CPIJ000286;logic_name=vectorbase_culex
CPIJ000305;1;1;0;0;0;;Uncharacterized protein (Fragment) (Fragment) [Source:UniProtKB/TrEMBL%3BAcc:B0VZJ4];ID=gene:CPIJ000305;biotype=protein_coding;description=Uncharacterized protein (Fragment) (Fragment) [Source:UniProtKB/TrEMBL%3BAcc:B0VZJ4];gene_id=CPIJ000305;logic_name=vectorbase_culex
CPIJ000324;1;1;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZL3];ID=gene:CPIJ000324;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZL3];gene_id=CPIJ000324;logic_name=vectorbase_culex
CPIJ000325;0;1;0;0;0;;DNA primase small subunit [Source:VB Community Annotation];ID=gene:CPIJ000325;biotype=protein_coding;description=DNA primase small subunit [Source:VB Community Annotation];gene_id=CPIJ000325;logic_name=vectorbase_culex
CPIJ000330;1;0;0;0;0;;tenascin precursor [Source:VB Community Annotation];ID=gene:CPIJ000330;biotype=protein_coding;description=tenascin precursor [Source:VB Community Annotation];gene_id=CPIJ000330;logic_name=vectorbase_culex
CPIJ000336;0;1;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZM5];ID=gene:CPIJ000336;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0VZM5];gene_id=CPIJ000336;logic_name=vectorbase_culex
CPIJ000346;1;0;0;0;0;;macroglobulin/complement%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000346;biotype=protein_coding;description=macroglobulin/complement%2C putative [Source:VB Community Annotation];gene_id=CPIJ000346;logic_name=vectorbase_culex
CPIJ000347;1;1;0;0;0;;CD109 antigen precursor [Source:VB Community Annotation];ID=gene:CPIJ000347;biotype=protein_coding;description=CD109 antigen precursor [Source:VB Community Annotation];gene_id=CPIJ000347;logic_name=vectorbase_culex
CPIJ000358;1;1;0;0;0;;TFIIH basal transcription factor complex p34 subunit [Source:UniProtKB/TrEMBL%3BAcc:B0VZZ4];ID=gene:CPIJ000358;biotype=protein_coding;description=TFIIH basal transcription factor complex p34 subunit [Source:UniProtKB/TrEMBL%3BAcc:B0VZZ4];gene_id=CPIJ000358;logic_name=vectorbase_culex
CPIJ000360;0;1;0;0;0;;YEATS domain containing protein 4 [Source:UniProtKB/TrEMBL%3BAcc:B0VZZ6];ID=gene:CPIJ000360;biotype=protein_coding;description=YEATS domain containing protein 4 [Source:UniProtKB/TrEMBL%3BAcc:B0VZZ6];gene_id=CPIJ000360;logic_name=vectorbase_culex
CPIJ000370;0;1;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W006];ID=gene:CPIJ000370;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W006];gene_id=CPIJ000370;logic_name=vectorbase_culex
CPIJ000371;0;0;1;0;0;;transcription factor A%2C mitochondrial precursor [Source:VB Community Annotation];ID=gene:CPIJ000371;biotype=protein_coding;description=transcription factor A%2C mitochondrial precursor [Source:VB Community Annotation];gene_id=CPIJ000371;logic_name=vectorbase_culex
CPIJ000372;1;1;0;0;0;;L-xylulose reductase [Source:UniProtKB/TrEMBL%3BAcc:B0W008];ID=gene:CPIJ000372;biotype=protein_coding;description=L-xylulose reductase [Source:UniProtKB/TrEMBL%3BAcc:B0W008];gene_id=CPIJ000372;logic_name=vectorbase_culex
CPIJ000373;1;1;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W009];ID=gene:CPIJ000373;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W009];gene_id=CPIJ000373;logic_name=vectorbase_culex
CPIJ000400;1;0;0;0;0;;3-hydroxyisobutyrate dehydrogenase%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000400;biotype=protein_coding;description=3-hydroxyisobutyrate dehydrogenase%2C putative [Source:VB Community Annotation];gene_id=CPIJ000400;logic_name=vectorbase_culex
CPIJ000409;1;1;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W045];ID=gene:CPIJ000409;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W045];gene_id=CPIJ000409;logic_name=vectorbase_culex
CPIJ000413;1;1;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W049];ID=gene:CPIJ000413;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W049];gene_id=CPIJ000413;logic_name=vectorbase_culex
CPIJ000416;1;1;0;0;0;;alpha-aminoadipic semialdehyde synthase%2C mitochondrial precursor [Source:VB Community Annotation];ID=gene:CPIJ000416;biotype=protein_coding;description=alpha-aminoadipic semialdehyde synthase%2C mitochondrial precursor [Source:VB Community Annotation];gene_id=CPIJ000416;logic_name=vectorbase_culex
CPIJ000421;1;1;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W057];ID=gene:CPIJ000421;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W057];gene_id=CPIJ000421;logic_name=vectorbase_culex
CPIJ000432;1;1;0;0;0;;t-box transcription factor tbx20 [Source:VB Community Annotation];ID=gene:CPIJ000432;biotype=protein_coding;description=t-box transcription factor tbx20 [Source:VB Community Annotation];gene_id=CPIJ000432;logic_name=vectorbase_culex
CPIJ000440;1;0;0;0;0;;serine protease%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000440;biotype=protein_coding;description=serine protease%2C putative [Source:VB Community Annotation];gene_id=CPIJ000440;logic_name=vectorbase_culex
CPIJ000443;1;0;0;0;0;;galactose-specific C-type lectin%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000443;biotype=protein_coding;description=galactose-specific C-type lectin%2C putative [Source:VB Community Annotation];gene_id=CPIJ000443;logic_name=vectorbase_culex
CPIJ000444;0;1;0;0;0;;serine protease%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000444;biotype=protein_coding;description=serine protease%2C putative [Source:VB Community Annotation];gene_id=CPIJ000444;logic_name=vectorbase_culex
CPIJ000449;1;0;0;0;0;;galactose-specific C-type lectin%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000449;biotype=protein_coding;description=galactose-specific C-type lectin%2C putative [Source:VB Community Annotation];gene_id=CPIJ000449;logic_name=vectorbase_culex
CPIJ000455;1;0;0;0;0;;Ribonuclease UK114 [Source:UniProtKB/TrEMBL%3BAcc:B0W091];ID=gene:CPIJ000455;biotype=protein_coding;description=Ribonuclease UK114 [Source:UniProtKB/TrEMBL%3BAcc:B0W091];gene_id=CPIJ000455;logic_name=vectorbase_culex
CPIJ000467;1;0;0;0;0;;Pla2g4b [Source:UniProtKB/TrEMBL%3BAcc:B0W0A3];ID=gene:CPIJ000467;biotype=protein_coding;description=Pla2g4b [Source:UniProtKB/TrEMBL%3BAcc:B0W0A3];gene_id=CPIJ000467;logic_name=vectorbase_culex
CPIJ000470;0;0;1;0;0;;Mitochondrial cytochrome c oxidase subunit VIC [Source:UniProtKB/TrEMBL%3BAcc:B0W0A6];ID=gene:CPIJ000470;biotype=protein_coding;description=Mitochondrial cytochrome c oxidase subunit VIC [Source:UniProtKB/TrEMBL%3BAcc:B0W0A6];gene_id=CPIJ000470;logic_name=vectorbase_culex
CPIJ000474;0;0;1;0;0;NA;NA;NA
CPIJ000476;0;0;1;0;0;NA;NA;NA
CPIJ000477;0;1;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0B3];ID=gene:CPIJ000477;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0B3];gene_id=CPIJ000477;logic_name=vectorbase_culex
CPIJ000497;0;0;1;0;0;NA;NA;NA
CPIJ000505;1;0;0;0;0;;;ID=gene:CPIJ000505;biotype=protein_coding;gene_id=CPIJ000505;logic_name=vectorbase_culex
CPIJ000508;0;1;0;0;0;;Uncharacterized protein (Fragment) (Fragment) [Source:UniProtKB/TrEMBL%3BAcc:B0W0E4];ID=gene:CPIJ000508;biotype=protein_coding;description=Uncharacterized protein (Fragment) (Fragment) [Source:UniProtKB/TrEMBL%3BAcc:B0W0E4];gene_id=CPIJ000508;logic_name=vectorbase_culex
CPIJ000513;1;0;0;0;0;;Nuclear pore complex protein Nup155 [Source:UniProtKB/TrEMBL%3BAcc:B0W0E9];ID=gene:CPIJ000513;biotype=protein_coding;description=Nuclear pore complex protein Nup155 [Source:UniProtKB/TrEMBL%3BAcc:B0W0E9];gene_id=CPIJ000513;logic_name=vectorbase_culex
CPIJ000514;0;0;0;1;0;NA;NA;NA
CPIJ000532;1;1;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0G8];ID=gene:CPIJ000532;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0G8];gene_id=CPIJ000532;logic_name=vectorbase_culex
CPIJ000533;0;0;1;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0G9];ID=gene:CPIJ000533;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0G9];gene_id=CPIJ000533;logic_name=vectorbase_culex
CPIJ000566;1;1;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0U5];ID=gene:CPIJ000566;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W0U5];gene_id=CPIJ000566;logic_name=vectorbase_culex
CPIJ000613;0;0;1;0;0;NA;NA;NA
CPIJ000615;1;0;0;0;0;;clip-domain serine protease%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000615;biotype=protein_coding;description=clip-domain serine protease%2C putative [Source:VB Community Annotation];gene_id=CPIJ000615;logic_name=vectorbase_culex
CPIJ000616;1;0;0;0;0;;clip-domain serine protease%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000616;biotype=protein_coding;description=clip-domain serine protease%2C putative [Source:VB Community Annotation];gene_id=CPIJ000616;logic_name=vectorbase_culex
CPIJ000633;0;0;1;0;0;NA;NA;NA
CPIJ000637;1;1;0;0;0;;NBP2b protein%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000637;biotype=protein_coding;description=NBP2b protein%2C putative [Source:VB Community Annotation];gene_id=CPIJ000637;logic_name=vectorbase_culex
CPIJ000643;0;0;1;0;0;NA;NA;NA
CPIJ000660;0;1;0;0;0;;Timeout/timeless-2 [Source:UniProtKB/TrEMBL%3BAcc:B0W0J1];ID=gene:CPIJ000660;biotype=protein_coding;description=Timeout/timeless-2 [Source:UniProtKB/TrEMBL%3BAcc:B0W0J1];gene_id=CPIJ000660;logic_name=vectorbase_culex
CPIJ000677;0;0;1;0;0;NA;NA;NA
CPIJ000689;1;0;0;0;0;;Eukaryotic translation initiation factor 5 [Source:UniProtKB/TrEMBL%3BAcc:B0W0M0];ID=gene:CPIJ000689;biotype=protein_coding;description=Eukaryotic translation initiation factor 5 [Source:UniProtKB/TrEMBL%3BAcc:B0W0M0];gene_id=CPIJ000689;logic_name=vectorbase_culex
CPIJ000693;1;0;0;0;0;;ubiquinone/menaquinone biosynthesis methyltransferase ubiE [Source:VB Community Annotation];ID=gene:CPIJ000693;biotype=protein_coding;description=ubiquinone/menaquinone biosynthesis methyltransferase ubiE [Source:VB Community Annotation];gene_id=CPIJ000693;logic_name=vectorbase_culex
CPIJ000699;0;0;0;1;0;Vago;salivary Cys-rich secreted protein Vago [Source:VB Community Annotation];ID=gene:CPIJ000699;Name=Vago;biotype=protein_coding;description=salivary Cys-rich secreted protein Vago [Source:VB Community Annotation];gene_id=CPIJ000699;logic_name=vectorbase_culex
CPIJ000703;0;0;1;0;0;NA;NA;NA
CPIJ000723;0;0;1;0;0;NA;NA;NA
CPIJ000729;1;1;0;0;0;mRpL18;39S ribosomal protein L18%2C mitochondrial [Source:VB Community Annotation];ID=gene:CPIJ000729;Name=mRpL18;biotype=protein_coding;description=39S ribosomal protein L18%2C mitochondrial [Source:VB Community Annotation];gene_id=CPIJ000729;logic_name=vectorbase_culex
CPIJ000731;1;1;0;0;0;;suppressor/enhancer of lin-12 protein 9 precursor [Source:VB Community Annotation];ID=gene:CPIJ000731;biotype=protein_coding;description=suppressor/enhancer of lin-12 protein 9 precursor [Source:VB Community Annotation];gene_id=CPIJ000731;logic_name=vectorbase_culex
CPIJ000734;1;0;0;0;0;;Glutaminyl-tRNA synthetase [Source:UniProtKB/TrEMBL%3BAcc:B0W0R5];ID=gene:CPIJ000734;biotype=protein_coding;description=Glutaminyl-tRNA synthetase [Source:UniProtKB/TrEMBL%3BAcc:B0W0R5];gene_id=CPIJ000734;logic_name=vectorbase_culex
CPIJ000743;0;1;0;0;0;;Heterochromatin protein 1 alpha [Source:UniProtKB/TrEMBL%3BAcc:B0W0S4];ID=gene:CPIJ000743;biotype=protein_coding;description=Heterochromatin protein 1 alpha [Source:UniProtKB/TrEMBL%3BAcc:B0W0S4];gene_id=CPIJ000743;logic_name=vectorbase_culex
CPIJ000747;1;1;0;0;0;;co-chaperone protein HscB%2C mitochondrial precursor [Source:VB Community Annotation];ID=gene:CPIJ000747;biotype=protein_coding;description=co-chaperone protein HscB%2C mitochondrial precursor [Source:VB Community Annotation];gene_id=CPIJ000747;logic_name=vectorbase_culex
CPIJ000748;0;0;1;0;0;NA;NA;NA
CPIJ000752;1;1;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W1H4];ID=gene:CPIJ000752;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W1H4];gene_id=CPIJ000752;logic_name=vectorbase_culex
CPIJ000782;0;0;1;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W1K4];ID=gene:CPIJ000782;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W1K4];gene_id=CPIJ000782;logic_name=vectorbase_culex
CPIJ000784;0;1;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W1K6];ID=gene:CPIJ000784;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W1K6];gene_id=CPIJ000784;logic_name=vectorbase_culex
CPIJ000800;0;0;1;0;0;NA;NA;NA
CPIJ000835;0;0;1;0;1;;Chymotrypsin-2 [Source:UniProtKB/TrEMBL%3BAcc:B0W174];ID=gene:CPIJ000835;biotype=protein_coding;description=Chymotrypsin-2 [Source:UniProtKB/TrEMBL%3BAcc:B0W174];gene_id=CPIJ000835;logic_name=vectorbase_culex
CPIJ000861;0;0;1;0;0;;protein shuttle craft [Source:VB Community Annotation];ID=gene:CPIJ000861;biotype=protein_coding;description=protein shuttle craft [Source:VB Community Annotation];gene_id=CPIJ000861;logic_name=vectorbase_culex
CPIJ000862;0;0;1;0;0;;Alkaline ceramidase [Source:UniProtKB/TrEMBL%3BAcc:B0W1A1];ID=gene:CPIJ000862;biotype=protein_coding;description=Alkaline ceramidase [Source:UniProtKB/TrEMBL%3BAcc:B0W1A1];gene_id=CPIJ000862;logic_name=vectorbase_culex
CPIJ000863;1;1;0;0;0;;6-pyruvoyl tetrahydrobiopterin synthase [Source:UniProtKB/TrEMBL%3BAcc:B0W1A2];ID=gene:CPIJ000863;biotype=protein_coding;description=6-pyruvoyl tetrahydrobiopterin synthase [Source:UniProtKB/TrEMBL%3BAcc:B0W1A2];gene_id=CPIJ000863;logic_name=vectorbase_culex
CPIJ000871;0;1;0;0;0;;Crossover junction endonuclease MUS81 [Source:UniProtKB/TrEMBL%3BAcc:B0W1B0];ID=gene:CPIJ000871;biotype=protein_coding;description=Crossover junction endonuclease MUS81 [Source:UniProtKB/TrEMBL%3BAcc:B0W1B0];gene_id=CPIJ000871;logic_name=vectorbase_culex
CPIJ000872;0;0;1;0;0;;Signal peptide peptidase [Source:UniProtKB/TrEMBL%3BAcc:B0W1B1];ID=gene:CPIJ000872;biotype=protein_coding;description=Signal peptide peptidase [Source:UniProtKB/TrEMBL%3BAcc:B0W1B1];gene_id=CPIJ000872;logic_name=vectorbase_culex
CPIJ000890;1;1;0;0;0;;Gamma-secretase subunit Aph-1 [Source:UniProtKB/TrEMBL%3BAcc:B0W1C9];ID=gene:CPIJ000890;biotype=protein_coding;description=Gamma-secretase subunit Aph-1 [Source:UniProtKB/TrEMBL%3BAcc:B0W1C9];gene_id=CPIJ000890;logic_name=vectorbase_culex
CPIJ000891;0;0;1;0;0;NA;NA;NA
CPIJ000894;1;0;0;0;0;;proteasome subunit beta type 2 [Source:VB Community Annotation];ID=gene:CPIJ000894;biotype=protein_coding;description=proteasome subunit beta type 2 [Source:VB Community Annotation];gene_id=CPIJ000894;logic_name=vectorbase_culex
CPIJ000895;0;0;1;0;0;NA;NA;NA
CPIJ000897;0;0;0;1;0;NA;NA;NA
CPIJ000910;0;0;1;0;0;NA;NA;NA
CPIJ000937;1;0;0;0;0;;techylectin-5B precursor [Source:VB Community Annotation];ID=gene:CPIJ000937;biotype=protein_coding;description=techylectin-5B precursor [Source:VB Community Annotation];gene_id=CPIJ000937;logic_name=vectorbase_culex
CPIJ000938;1;0;1;1;0;;techylectin-5B precursor [Source:VB Community Annotation];ID=gene:CPIJ000938;biotype=protein_coding;description=techylectin-5B precursor [Source:VB Community Annotation];gene_id=CPIJ000938;logic_name=vectorbase_culex
CPIJ000939;1;0;0;0;0;;fibrinogen and fibronectin%2C putative [Source:VB Community Annotation];ID=gene:CPIJ000939;biotype=protein_coding;description=fibrinogen and fibronectin%2C putative [Source:VB Community Annotation];gene_id=CPIJ000939;logic_name=vectorbase_culex
CPIJ000949;0;0;1;0;0;;structural maintenance of chromosomes smc4 [Source:VB Community Annotation];ID=gene:CPIJ000949;biotype=protein_coding;description=structural maintenance of chromosomes smc4 [Source:VB Community Annotation];gene_id=CPIJ000949;logic_name=vectorbase_culex
CPIJ000950;0;1;1;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W1N6];ID=gene:CPIJ000950;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W1N6];gene_id=CPIJ000950;logic_name=vectorbase_culex
CPIJ000965;1;1;0;0;0;;Ankyrin repeat domain-containing protein 49 [Source:UniProtKB/TrEMBL%3BAcc:B0W1Q1];ID=gene:CPIJ000965;biotype=protein_coding;description=Ankyrin repeat domain-containing protein 49 [Source:UniProtKB/TrEMBL%3BAcc:B0W1Q1];gene_id=CPIJ000965;logic_name=vectorbase_culex
CPIJ000970;0;0;1;0;0;NA;NA;NA
CPIJ000979;0;0;1;0;0;;DNA-directed RNA polymerase I subunit D [Source:UniProtKB/TrEMBL%3BAcc:B0W1R5];ID=gene:CPIJ000979;biotype=protein_coding;description=DNA-directed RNA polymerase I subunit D [Source:UniProtKB/TrEMBL%3BAcc:B0W1R5];gene_id=CPIJ000979;logic_name=vectorbase_culex
CPIJ000992;0;0;0;1;0;;juvenile hormone epoxide hydrolase 1 [Source:VB Community Annotation];ID=gene:CPIJ000992;biotype=protein_coding;description=juvenile hormone epoxide hydrolase 1 [Source:VB Community Annotation];gene_id=CPIJ000992;logic_name=vectorbase_culex
CPIJ000993;0;0;1;0;0;NA;NA;NA
CPIJ000999;1;1;0;0;0;;uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W1T5];ID=gene:CPIJ000999;biotype=protein_coding;description=uncharacterized protein [Source:UniProtKB/TrEMBL%3BAcc:B0W1T5];gene_id=CPIJ000999;logic_name=vectorbase_culex
CPIJ001031;1;1;0;0;0;;Coiled-coil domain-containing protein 12 [Source:UniProtKB/TrEMBL%3BAcc:B0W1W6];ID=gene:CPIJ001031;biotype=protein_coding;description=Coiled-coil domain-containing protein 12 [Source:UniProtKB/TrEMBL%3BAcc:B0W1W6];gene_id=CPIJ001031;logic_name=vectorbase_culex
CPIJ001058;1;1;0;0;0;;ADP-ribosylation factor [Source:UniProtKB/TrEMBL%3BAcc:B0W1Z3];ID=gene:CPIJ001058;biotype=protein_coding;description=ADP-ribosylation factor [Source:UniProtKB/TrEMBL%3BAcc:B0W1Z3];gene_id=CPIJ001058;logic_name=vectorbase_culex
CPIJ001059;1;0;0;0;0;;Serine protease [Source:UniProtKB/TrEMBL%3BAcc:B0W1Z4];ID=gene:CPIJ001059;biotype=protein_coding;description=Serine protease [Source:UniProtKB/TrEMBL%3BAcc:B0W1Z4];gene_id=CPIJ001059;logic_name=vectorbase_culex
CPIJ001061;1;0;0;0;0;;Serine protease [Source:UniProtKB/TrEMBL%3BAcc:B0W1Z6];ID=gene:CPIJ001061;biotype=protein_coding;description=Serine protease [Source:UniProtKB/TrEMBL%3BAcc:B0W1Z6];gene_id=CPIJ001061;logic_name=vectorbase_culex
CPIJ001065;1;0;0;0;0;;vacuolar protein sorting vps16 [Source:VB Community Annotation];ID=gene:CPIJ001065;biotype=protein_coding;description=vacuolar protein sorting vps16 [Source:VB Community Annotation];gene_id=CPIJ001065;logic_name=vectorbase_culex
CPIJ001100;1;0;0;0;0;;serine protease%2C putative [Source:VB Community Annotation];ID=gene:CPIJ001100;biotype=protein_coding;description=serine protease%2C putative [Source:VB Community Annotation];gene_id=CPIJ001100;logic_name=vectorbase_culex
CPIJ001119;0;0;1;0;0;RpS21;40S ribosomal protein S21 [Source:UniProtKB/TrEMBL%3BAcc:B0W289];ID=gene:CPIJ001119;Name=RpS21;biotype=protein_coding;description=40S ribosomal protein S21 [Source:UniProtKB/TrEMBL%3BAcc:B0W289];gene_id=CPIJ001119;logic_name=vectorbase_culex
